date,store_id,product_id,product_name,category,closing_stock,reorder_level,issue_type,severity,recommendation,reason
2025-03-31,1,1713,Ariel Detergent 13,Household,368,52,Overstock,Low,Transfer Excess Inventory,Closing stock (368) exceeds overstock threshold (300)
2025-03-31,1,1720,Ariel Detergent 20,Household,70,79,Understock,Low,Reorder / Receive Inventory,Closing stock (70) below reorder level (79)
2025-03-31,1,1721,Wheel Detergent 1,Household,335,26,Overstock,Low,Transfer Excess Inventory,Closing stock (335) exceeds overstock threshold (300)
2025-03-31,1,1722,Wheel Detergent 2,Household,49,87,Understock,Medium,Reorder / Receive Inventory,Closing stock (49) below reorder level (87)
2025-03-31,1,1728,Wheel Detergent 8,Household,324,96,Overstock,Low,Transfer Excess Inventory,Closing stock (324) exceeds overstock threshold (300)
2025-03-31,1,1732,Wheel Detergent 12,Household,332,48,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
2025-03-31,1,1733,Wheel Detergent 13,Household,333,58,Overstock,Low,Transfer Excess Inventory,Closing stock (333) exceeds overstock threshold (300)
2025-03-31,1,1738,Wheel Detergent 18,Household,347,76,Overstock,Low,Transfer Excess Inventory,Closing stock (347) exceeds overstock threshold (300)
2025-03-31,1,1739,Wheel Detergent 19,Household,361,59,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,1,1744,Vim Dishwash 4,Household,59,61,Understock,Low,Reorder / Receive Inventory,Closing stock (59) below reorder level (61)
2025-03-31,1,1746,Vim Dishwash 6,Household,356,86,Overstock,Low,Transfer Excess Inventory,Closing stock (356) exceeds overstock threshold (300)
2025-03-31,1,1749,Vim Dishwash 9,Household,344,50,Overstock,Low,Transfer Excess Inventory,Closing stock (344) exceeds overstock threshold (300)
2025-03-31,1,1756,Vim Dishwash 16,Household,307,66,Overstock,Low,Transfer Excess Inventory,Closing stock (307) exceeds overstock threshold (300)
2025-03-31,1,1757,Vim Dishwash 17,Household,337,56,Overstock,Low,Transfer Excess Inventory,Closing stock (337) exceeds overstock threshold (300)
2025-03-31,1,1759,Vim Dishwash 19,Household,326,72,Overstock,Low,Transfer Excess Inventory,Closing stock (326) exceeds overstock threshold (300)
2025-03-31,1,1760,Vim Dishwash 20,Household,361,42,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,1,1762,Pril Dishwash 2,Household,325,92,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,1,1766,Pril Dishwash 6,Household,359,63,Overstock,Low,Transfer Excess Inventory,Closing stock (359) exceeds overstock threshold (300)
2025-03-31,1,1769,Pril Dishwash 9,Household,382,50,Overstock,Low,Transfer Excess Inventory,Closing stock (382) exceeds overstock threshold (300)
2025-03-31,1,1773,Pril Dishwash 13,Household,370,42,Overstock,Low,Transfer Excess Inventory,Closing stock (370) exceeds overstock threshold (300)
2025-03-31,1,1774,Pril Dishwash 14,Household,38,47,Understock,Low,Reorder / Receive Inventory,Closing stock (38) below reorder level (47)
2025-03-31,1,1776,Pril Dishwash 16,Household,374,25,Overstock,Low,Transfer Excess Inventory,Closing stock (374) exceeds overstock threshold (300)
2025-03-31,1,1780,Pril Dishwash 20,Household,306,46,Overstock,Low,Transfer Excess Inventory,Closing stock (306) exceeds overstock threshold (300)
2025-03-31,2,1002,India Gate Rice 2,Grocery,360,22,Overstock,Low,Transfer Excess Inventory,Closing stock (360) exceeds overstock threshold (300)
2025-03-31,2,1003,India Gate Rice 3,Grocery,322,49,Overstock,Low,Transfer Excess Inventory,Closing stock (322) exceeds overstock threshold (300)
2025-03-31,2,1006,India Gate Rice 6,Grocery,58,60,Understock,Low,Reorder / Receive Inventory,Closing stock (58) below reorder level (60)
2025-03-31,2,1007,India Gate Rice 7,Grocery,77,92,Understock,Low,Reorder / Receive Inventory,Closing stock (77) below reorder level (92)
2025-03-31,2,1009,India Gate Rice 9,Grocery,313,48,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,2,1018,India Gate Rice 18,Grocery,318,98,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,2,1025,Daawat Rice 5,Grocery,320,38,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,2,1026,Daawat Rice 6,Grocery,309,88,Overstock,Low,Transfer Excess Inventory,Closing stock (309) exceeds overstock threshold (300)
2025-03-31,2,1028,Daawat Rice 8,Grocery,332,84,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
2025-03-31,2,1029,Daawat Rice 9,Grocery,318,22,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,2,1032,Daawat Rice 12,Grocery,67,77,Understock,Low,Reorder / Receive Inventory,Closing stock (67) below reorder level (77)
2025-03-31,2,1034,Daawat Rice 14,Grocery,318,54,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,2,1035,Daawat Rice 15,Grocery,55,87,Understock,Medium,Reorder / Receive Inventory,Closing stock (55) below reorder level (87)
2025-03-31,2,1036,Daawat Rice 16,Grocery,80,92,Understock,Low,Reorder / Receive Inventory,Closing stock (80) below reorder level (92)
2025-03-31,2,1037,Daawat Rice 17,Grocery,327,61,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,2,1038,Daawat Rice 18,Grocery,342,51,Overstock,Low,Transfer Excess Inventory,Closing stock (342) exceeds overstock threshold (300)
2025-03-31,2,1040,Daawat Rice 20,Grocery,337,64,Overstock,Low,Transfer Excess Inventory,Closing stock (337) exceeds overstock threshold (300)
2025-03-31,2,1047,Fortune Rice 7,Grocery,353,59,Overstock,Low,Transfer Excess Inventory,Closing stock (353) exceeds overstock threshold (300)
2025-03-31,2,1048,Fortune Rice 8,Grocery,383,23,Overstock,Low,Transfer Excess Inventory,Closing stock (383) exceeds overstock threshold (300)
2025-03-31,2,1051,Fortune Rice 11,Grocery,369,58,Overstock,Low,Transfer Excess Inventory,Closing stock (369) exceeds overstock threshold (300)
2025-03-31,2,1053,Fortune Rice 13,Grocery,347,90,Overstock,Low,Transfer Excess Inventory,Closing stock (347) exceeds overstock threshold (300)
2025-03-31,2,1055,Fortune Rice 15,Grocery,331,34,Overstock,Low,Transfer Excess Inventory,Closing stock (331) exceeds overstock threshold (300)
2025-03-31,2,1056,Fortune Rice 16,Grocery,349,46,Overstock,Low,Transfer Excess Inventory,Closing stock (349) exceeds overstock threshold (300)
2025-03-31,2,1058,Fortune Rice 18,Grocery,365,29,Overstock,Low,Transfer Excess Inventory,Closing stock (365) exceeds overstock threshold (300)
2025-03-31,2,1067,Aashirvaad Atta 7,Grocery,343,100,Overstock,Low,Transfer Excess Inventory,Closing stock (343) exceeds overstock threshold (300)
2025-03-31,2,1071,Aashirvaad Atta 11,Grocery,321,66,Overstock,Low,Transfer Excess Inventory,Closing stock (321) exceeds overstock threshold (300)
2025-03-31,2,1072,Aashirvaad Atta 12,Grocery,340,81,Overstock,Low,Transfer Excess Inventory,Closing stock (340) exceeds overstock threshold (300)
2025-03-31,2,1078,Aashirvaad Atta 18,Grocery,63,93,Understock,Medium,Reorder / Receive Inventory,Closing stock (63) below reorder level (93)
2025-03-31,2,1079,Aashirvaad Atta 19,Grocery,69,81,Understock,Low,Reorder / Receive Inventory,Closing stock (69) below reorder level (81)
2025-03-31,2,1083,Fortune Atta 3,Grocery,302,75,Overstock,Low,Transfer Excess Inventory,Closing stock (302) exceeds overstock threshold (300)
2025-03-31,2,1088,Fortune Atta 8,Grocery,346,29,Overstock,Low,Transfer Excess Inventory,Closing stock (346) exceeds overstock threshold (300)
2025-03-31,2,1090,Fortune Atta 10,Grocery,314,25,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,2,1092,Fortune Atta 12,Grocery,303,47,Overstock,Low,Transfer Excess Inventory,Closing stock (303) exceeds overstock threshold (300)
2025-03-31,2,1094,Fortune Atta 14,Grocery,347,50,Overstock,Low,Transfer Excess Inventory,Closing stock (347) exceeds overstock threshold (300)
2025-03-31,2,1114,Pillsbury Atta 14,Grocery,326,44,Overstock,Low,Transfer Excess Inventory,Closing stock (326) exceeds overstock threshold (300)
2025-03-31,2,1116,Pillsbury Atta 16,Grocery,329,21,Overstock,Low,Transfer Excess Inventory,Closing stock (329) exceeds overstock threshold (300)
2025-03-31,2,1118,Pillsbury Atta 18,Grocery,374,42,Overstock,Low,Transfer Excess Inventory,Closing stock (374) exceeds overstock threshold (300)
2025-03-31,2,1120,Pillsbury Atta 20,Grocery,307,57,Overstock,Low,Transfer Excess Inventory,Closing stock (307) exceeds overstock threshold (300)
2025-03-31,2,1129,Fortune Oil 9,Grocery,308,71,Overstock,Low,Transfer Excess Inventory,Closing stock (308) exceeds overstock threshold (300)
2025-03-31,2,1130,Fortune Oil 10,Grocery,321,52,Overstock,Low,Transfer Excess Inventory,Closing stock (321) exceeds overstock threshold (300)
2025-03-31,2,1131,Fortune Oil 11,Grocery,319,42,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,2,1132,Fortune Oil 12,Grocery,335,29,Overstock,Low,Transfer Excess Inventory,Closing stock (335) exceeds overstock threshold (300)
2025-03-31,2,1133,Fortune Oil 13,Grocery,337,40,Overstock,Low,Transfer Excess Inventory,Closing stock (337) exceeds overstock threshold (300)
2025-03-31,2,1136,Fortune Oil 16,Grocery,311,92,Overstock,Low,Transfer Excess Inventory,Closing stock (311) exceeds overstock threshold (300)
2025-03-31,2,1140,Fortune Oil 20,Grocery,84,88,Understock,Low,Reorder / Receive Inventory,Closing stock (84) below reorder level (88)
2025-03-31,2,1141,Saffola Oil 1,Grocery,345,92,Overstock,Low,Transfer Excess Inventory,Closing stock (345) exceeds overstock threshold (300)
2025-03-31,2,1147,Saffola Oil 7,Grocery,330,83,Overstock,Low,Transfer Excess Inventory,Closing stock (330) exceeds overstock threshold (300)
2025-03-31,2,1151,Saffola Oil 11,Grocery,321,97,Overstock,Low,Transfer Excess Inventory,Closing stock (321) exceeds overstock threshold (300)
2025-03-31,2,1152,Saffola Oil 12,Grocery,363,35,Overstock,Low,Transfer Excess Inventory,Closing stock (363) exceeds overstock threshold (300)
2025-03-31,2,1156,Saffola Oil 16,Grocery,306,92,Overstock,Low,Transfer Excess Inventory,Closing stock (306) exceeds overstock threshold (300)
2025-03-31,2,1157,Saffola Oil 17,Grocery,375,79,Overstock,Low,Transfer Excess Inventory,Closing stock (375) exceeds overstock threshold (300)
2025-03-31,2,1160,Saffola Oil 20,Grocery,62,86,Understock,Medium,Reorder / Receive Inventory,Closing stock (62) below reorder level (86)
2025-03-31,2,1161,Dhara Oil 1,Grocery,372,53,Overstock,Low,Transfer Excess Inventory,Closing stock (372) exceeds overstock threshold (300)
2025-03-31,2,1162,Dhara Oil 2,Grocery,322,54,Overstock,Low,Transfer Excess Inventory,Closing stock (322) exceeds overstock threshold (300)
2025-03-31,2,1163,Dhara Oil 3,Grocery,55,76,Understock,Medium,Reorder / Receive Inventory,Closing stock (55) below reorder level (76)
2025-03-31,2,1165,Dhara Oil 5,Grocery,354,79,Overstock,Low,Transfer Excess Inventory,Closing stock (354) exceeds overstock threshold (300)
2025-03-31,2,1169,Dhara Oil 9,Grocery,328,40,Overstock,Low,Transfer Excess Inventory,Closing stock (328) exceeds overstock threshold (300)
2025-03-31,2,1172,Dhara Oil 12,Grocery,314,33,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,2,1173,Dhara Oil 13,Grocery,302,51,Overstock,Low,Transfer Excess Inventory,Closing stock (302) exceeds overstock threshold (300)
2025-03-31,2,1177,Dhara Oil 17,Grocery,323,93,Overstock,Low,Transfer Excess Inventory,Closing stock (323) exceeds overstock threshold (300)
2025-03-31,2,1178,Dhara Oil 18,Grocery,309,96,Overstock,Low,Transfer Excess Inventory,Closing stock (309) exceeds overstock threshold (300)
2025-03-31,2,1180,Dhara Oil 20,Grocery,336,40,Overstock,Low,Transfer Excess Inventory,Closing stock (336) exceeds overstock threshold (300)
2025-03-31,2,1181,Madhur Sugar 1,Grocery,326,87,Overstock,Low,Transfer Excess Inventory,Closing stock (326) exceeds overstock threshold (300)
2025-03-31,2,1189,Madhur Sugar 9,Grocery,338,38,Overstock,Low,Transfer Excess Inventory,Closing stock (338) exceeds overstock threshold (300)
2025-03-31,2,1193,Madhur Sugar 13,Grocery,90,96,Understock,Low,Reorder / Receive Inventory,Closing stock (90) below reorder level (96)
2025-03-31,2,1195,Madhur Sugar 15,Grocery,318,68,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,2,1196,Madhur Sugar 16,Grocery,317,32,Overstock,Low,Transfer Excess Inventory,Closing stock (317) exceeds overstock threshold (300)
2025-03-31,2,1199,Madhur Sugar 19,Grocery,53,84,Understock,Medium,Reorder / Receive Inventory,Closing stock (53) below reorder level (84)
2025-03-31,2,1215,Trust Sugar 15,Grocery,322,41,Overstock,Low,Transfer Excess Inventory,Closing stock (322) exceeds overstock threshold (300)
2025-03-31,2,1216,Trust Sugar 16,Grocery,55,100,Understock,Medium,Reorder / Receive Inventory,Closing stock (55) below reorder level (100)
2025-03-31,2,1224,Organic India Sugar 4,Grocery,308,29,Overstock,Low,Transfer Excess Inventory,Closing stock (308) exceeds overstock threshold (300)
2025-03-31,2,1226,Organic India Sugar 6,Grocery,55,81,Understock,Medium,Reorder / Receive Inventory,Closing stock (55) below reorder level (81)
2025-03-31,2,1231,Organic India Sugar 11,Grocery,371,96,Overstock,Low,Transfer Excess Inventory,Closing stock (371) exceeds overstock threshold (300)
2025-03-31,2,1233,Organic India Sugar 13,Grocery,63,82,Understock,Low,Reorder / Receive Inventory,Closing stock (63) below reorder level (82)
2025-03-31,2,1236,Organic India Sugar 16,Grocery,318,50,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,2,1240,Organic India Sugar 20,Grocery,341,33,Overstock,Low,Transfer Excess Inventory,Closing stock (341) exceeds overstock threshold (300)
2025-03-31,2,1241,Amul Milk 1,Dairy,368,24,Overstock,Low,Transfer Excess Inventory,Closing stock (368) exceeds overstock threshold (300)
2025-03-31,2,1251,Amul Milk 11,Dairy,327,68,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,2,1256,Amul Milk 16,Dairy,331,52,Overstock,Low,Transfer Excess Inventory,Closing stock (331) exceeds overstock threshold (300)
2025-03-31,2,1264,Mother Dairy Milk 4,Dairy,353,32,Overstock,Low,Transfer Excess Inventory,Closing stock (353) exceeds overstock threshold (300)
2025-03-31,2,1267,Mother Dairy Milk 7,Dairy,355,38,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,2,1275,Mother Dairy Milk 15,Dairy,386,66,Overstock,Low,Transfer Excess Inventory,Closing stock (386) exceeds overstock threshold (300)
2025-03-31,2,1276,Mother Dairy Milk 16,Dairy,309,33,Overstock,Low,Transfer Excess Inventory,Closing stock (309) exceeds overstock threshold (300)
2025-03-31,2,1277,Mother Dairy Milk 17,Dairy,361,55,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,2,1278,Mother Dairy Milk 18,Dairy,350,81,Overstock,Low,Transfer Excess Inventory,Closing stock (350) exceeds overstock threshold (300)
2025-03-31,2,1279,Mother Dairy Milk 19,Dairy,355,80,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,2,1287,Amul Butter 7,Dairy,320,84,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,2,1288,Amul Butter 8,Dairy,347,51,Overstock,Low,Transfer Excess Inventory,Closing stock (347) exceeds overstock threshold (300)
2025-03-31,2,1291,Amul Butter 11,Dairy,47,84,Understock,Medium,Reorder / Receive Inventory,Closing stock (47) below reorder level (84)
2025-03-31,2,1294,Amul Butter 14,Dairy,361,54,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,2,1295,Amul Butter 15,Dairy,344,87,Overstock,Low,Transfer Excess Inventory,Closing stock (344) exceeds overstock threshold (300)
2025-03-31,2,1296,Amul Butter 16,Dairy,331,48,Overstock,Low,Transfer Excess Inventory,Closing stock (331) exceeds overstock threshold (300)
2025-03-31,2,1297,Amul Butter 17,Dairy,341,22,Overstock,Low,Transfer Excess Inventory,Closing stock (341) exceeds overstock threshold (300)
2025-03-31,2,1298,Amul Butter 18,Dairy,80,83,Understock,Low,Reorder / Receive Inventory,Closing stock (80) below reorder level (83)
2025-03-31,2,1300,Amul Butter 20,Dairy,311,80,Overstock,Low,Transfer Excess Inventory,Closing stock (311) exceeds overstock threshold (300)
2025-03-31,2,1301,Britannia Butter 1,Dairy,355,44,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,2,1302,Britannia Butter 2,Dairy,315,96,Overstock,Low,Transfer Excess Inventory,Closing stock (315) exceeds overstock threshold (300)
2025-03-31,2,1303,Britannia Butter 3,Dairy,368,28,Overstock,Low,Transfer Excess Inventory,Closing stock (368) exceeds overstock threshold (300)
2025-03-31,2,1309,Britannia Butter 9,Dairy,365,20,Overstock,Low,Transfer Excess Inventory,Closing stock (365) exceeds overstock threshold (300)
2025-03-31,2,1316,Britannia Butter 16,Dairy,386,27,Overstock,Low,Transfer Excess Inventory,Closing stock (386) exceeds overstock threshold (300)
2025-03-31,2,1319,Britannia Butter 19,Dairy,325,63,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,2,1322,Amul Cheese 2,Dairy,332,45,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
